timestep,real_det_return,real_sto_return
3448832,1015.7780179193472,1015.7580227812698
3457024,1015.6280686956254,1015.6189185866563
3465216,1015.6253644384129,1015.5318727602287
3473408,1015.6525170424187,1015.6282481869041
3481600,1015.6652608209424,1015.6602268403051
3489792,1015.6351059541172,1015.6794449352925
3497984,1015.6931010509248,1015.6969379434086
3506176,1015.746885815204,1015.7525923589386
3514368,1015.7716019183893,1015.7269807211167
3522560,1015.9276618824412,1015.9065803203578
3530752,1015.8572396985022,1015.8792210296124
3538944,1015.8901642187193,1015.7832912302472
3547136,1015.9057266026614,1015.8731314645538
3555328,1015.918466733505,1015.9500637047892
3563520,1015.7931045845265,1015.853620137982
3571712,1015.8113542447506,1015.7977729656877
3579904,1015.8345250173767,1015.8747024271399
3588096,1015.7682233415175,1015.8214469948664
3596288,1015.7192187042605,1015.6493127308815
3604480,1015.7873999292473,1015.8031047656743
3612672,1015.9508875736667,1016.0267791349772
3620864,1015.8415341698817,1015.8314635789509
3629056,1015.8741755418611,1015.9152974644046
3637248,1015.5941323234194,1015.6299061264956
3645440,1015.5489210910567,1015.4759132461743
3653632,1015.6359354491166,1015.6644826528931
3661824,1015.6690655049495,1015.7008520571878
3670016,1015.7159408328477,1015.7816337700915
3678208,1015.7883241039841,1015.8372024572403
3686400,1015.6876973229743,1015.6799981295801
3694592,1015.6155897907554,1015.6164023694622
3702784,1015.6537748308016,1015.6186091418647
3710976,1015.5905697426285,1015.6854930599277
3719168,1015.5887197293066,1015.6032194504729
3727360,1015.6159292534874,1015.6156776304239
3735552,1015.6137027341214,1015.6088613311956
3743744,1015.6181943393491,1015.6652928575297
3751936,1015.6009957262365,1015.5697755650708
3760128,1015.6899219941957,1015.6803591051505
3768320,1015.5690308716745,1015.5668288257111
3776512,1015.5935979176836,1015.5821305535146
3784704,1015.7128543165112,1015.7512079730848
3792896,1015.6911583570343,1015.7028608272346
3801088,1015.6078480066105,1015.6216322902949
3809280,1015.6425225628948,1015.6033581721802
3817472,1015.7232202133495,1015.7695026977159
3825664,1015.6383818131751,1015.6675664798165
3833856,1015.6736650296145,1015.6129207859849
3842048,1015.9173605451635,1015.8922754614334
3850240,1015.9666674306711,1015.9966328172128
3858432,1015.8809589584855,1015.8795221514489
3866624,1015.8005369397833,1015.8051209964093
3874816,1016.0364454702845,1016.0494450402541
3883008,1016.0668348300738,1016.0342731328767
3891200,1016.0839090493652,1016.0962100108296
3899392,1016.0330836742353,1015.9963727033125
3907584,1016.0666936022797,1016.082152259333
3915776,1016.0740060692208,1016.0588117831728
3923968,1016.1384678489889,1016.1130038388499
3932160,1016.179010602407,1016.1927834960194
3940352,1016.2032751695693,1016.1482304271398
3948544,1016.1729163247458,1016.191418652627
3956736,1012.5110067508725,1012.5175439782079
3964928,1012.5908161790518,1012.5532105855115
3973120,1012.6026959074185,1012.5585841449154
3981312,1012.6964802355142,1012.6833935020317
3989504,1012.8382514009697,1012.8094115875044
3997696,1012.823334507881,1012.7181441651244
4005888,350.1563668096684,606.2168849855505
4014080,691.9011806430445,568.4089761816138
4022272,1020.7262631705711,905.4423647357908
4030464,444.0185876327934,440.10797661653334
4038656,357.51442542905636,445.0780416521622
4046848,17.120263879844867,17.248537904409993
4055040,17.520261219381045,18.17264121426657
4063232,17.77895921273825,18.227308109730963
4071424,19.175862495327664,19.125769243288172
4079616,19.144435589397013,19.055395333681542
4087808,19.260279646603557,19.052737891134484
4096000,19.437710401945314,19.334327662290484
4104192,17.39905049958127,17.927621019338282
4112384,17.563981553447398,17.360947894537198
4120576,51.61217937822952,51.72402631295428
4128768,1015.3682372289983,731.4292485687909
4136960,1015.0479078443332,1015.1585405701953
4145152,1014.6229367575877,824.6698910930893
4153344,1014.5405419375171,728.1529048751761
4161536,1014.0831473036011,823.0245097922895
4169728,72.69812547195917,164.9426992091444
4177920,1013.4833695858721,916.6955486196393
4186112,1013.625120728739,825.5253227108163
4194304,1013.772939456488,1013.8154666660546
4202496,1013.2908094944818,1013.315833294331
4210688,1013.4590505946251,1013.4499329196202
4218880,1013.3339938911602,1013.5823121284886
4227072,1013.2900949813824,1013.200993223518
4235264,1013.7160383984716,1013.9485588667123
4243456,1013.8040959844639,1013.7499576877275
4251648,1014.5777296836119,1014.2114900145376
4259840,1014.6929386632534,1014.0267005445983
4268032,1013.7450798596067,1014.0290544535621
4276224,1013.6950472835812,1013.9564627008227
4284416,1014.7005714092973,1014.4696794397478
4292608,1014.4100312845181,1014.3615964414064
4300800,1014.3120093965447,1014.4502277361502
4308992,1014.5464966046617,1014.4189286343942
4317184,1014.9345204212744,1014.3269882932873
4325376,1013.8801175305,1013.8435104240934
4333568,1013.9180817603226,1013.9639880886385
4341760,1013.854918466792,1013.6751340455245
4349952,1013.947478306113,1013.8559325286427
4358144,1014.2764979632099,1013.8477492191162
4366336,1014.1880876420407,1014.0226282023763
4374528,1013.511633644434,1013.6523349837953
4382720,1013.4574823755484,924.6342378760085
4390912,1013.4309203325216,1013.6488206074815
4399104,1013.4115775468151,1013.6578021955586
4407296,1013.4321534045582,1013.3124871261265
4415488,1013.260575487471,1013.3108318266337
4423680,1013.2431652296742,1013.3656583046279
4431872,1013.3220642770426,1013.3858767210602
4440064,1013.3831388996365,1013.4416620103868
4448256,1013.4547193014374,1013.2864708903777
4456448,1013.3320698223673,1013.3695202797404
4464640,1013.479619320844,1013.582970609756
4472832,1013.5972626557311,1014.0247909214086
4481024,1013.6610076476742,1013.6338567731522
4489216,1013.6799648837774,1013.6496013490059
4497408,1013.7613907752805,1013.8256371322253
4505600,1013.8497457300443,1013.8650693517486
4513792,1013.9309373723793,1013.8576484242358
4521984,1013.9956288043517,1014.0818387241916
4530176,1014.0296093237557,1013.8741891841582
4538368,1014.795728813704,1014.7910647110982
4546560,1014.8838655672505,1014.9612541105546
